                   * c:\esimworkspace\inverter1\inverter1.cir
                   Transient Analysis  Sun Oct 18 16:05:53  2020
--------------------------------------------------------------------------------
Index   time            v1#branch       v2#branch       
--------------------------------------------------------------------------------
93	7.750000e+00	5.391460e-21	-4.88631e-12	
94	7.850000e+00	-5.39165e-21	-4.88631e-12	
95	7.950000e+00	5.391460e-21	-4.88631e-12	
96	8.050000e+00	-5.39165e-21	-4.88631e-12	
97	8.150000e+00	5.391460e-21	-4.88631e-12	
98	8.250000e+00	-5.39165e-21	-4.88631e-12	
99	8.350000e+00	5.391460e-21	-4.88631e-12	
100	8.450000e+00	-5.39165e-21	-4.88631e-12	
101	8.550000e+00	5.391460e-21	-4.88631e-12	
102	8.650000e+00	-5.39165e-21	-4.88631e-12	
103	8.750000e+00	5.391460e-21	-4.88631e-12	
104	8.850000e+00	-5.39165e-21	-4.88631e-12	
105	8.950000e+00	5.391460e-21	-4.88631e-12	
106	9.050000e+00	-5.39165e-21	-4.88631e-12	
107	9.150000e+00	5.391460e-21	-4.88631e-12	
108	9.250000e+00	-5.39165e-21	-4.88631e-12	
109	9.350000e+00	5.391460e-21	-4.88631e-12	
110	9.450000e+00	-5.39165e-21	-4.88631e-12	
111	9.550000e+00	5.391460e-21	-4.88631e-12	
112	9.650000e+00	-5.39165e-21	-4.88631e-12	

Index   time            v1#branch       v2#branch       
--------------------------------------------------------------------------------
113	9.750000e+00	5.391460e-21	-4.88631e-12	
114	9.850000e+00	-5.39165e-21	-4.88631e-12	
115	9.950000e+00	5.391460e-21	-4.88631e-12	
116	1.000000e+01	-5.39207e-21	-4.88631e-12	
